predictor,n,diagnosis,score_fun,score
DNN,12,STTC,Specificity,0.9616533864541833
DNN,12,STTC,F1 score,0.4084507042253521
DNN,13,NORM,Precision,0.6936728395061729
DNN,13,NORM,Recall,0.9534883720930233
DNN,13,NORM,Specificity,0.6805555555555556
DNN,13,NORM,F1 score,0.8064085447263017
DNN,13,CD,Precision,0.591715976331361
DNN,13,CD,Recall,0.8823529411764706
DNN,13,CD,Specificity,0.8791689447785676
DNN,13,CD,F1 score,0.7161572052401747
DNN,13,HYP,Precision,0.45874587458745875
DNN,13,HYP,Recall,0.734375
DNN,13,HYP,Specificity,0.9058882737795672
DNN,13,HYP,F1 score,0.5725338491295938
DNN,13,MI,Precision,0.5135135135135135
DNN,13,MI,Recall,0.417910447761194
DNN,13,MI,Specificity,0.9533705017739483
DNN,13,MI,F1 score,0.4692737430167598
DNN,13,STTC,Precision,0.46825396825396826
DNN,13,STTC,Recall,0.3525641025641026
DNN,13,STTC,Specificity,0.9621249385145105
DNN,13,STTC,F1 score,0.4090909090909091
DNN,14,NORM,Precision,0.6938775510204082
DNN,14,NORM,Recall,0.9535123966942148
DNN,14,NORM,Specificity,0.6806114239742558
DNN,14,NORM,F1 score,0.8066451315182279
DNN,14,CD,Precision,0.592
DNN,14,CD,Recall,0.8823529411764706
DNN,14,CD,Specificity,0.8793580520199226
DNN,14,CD,F1 score,0.7172413793103448
DNN,14,HYP,Precision,0.45892351274787535
DNN,14,HYP,Recall,0.7347826086956522
DNN,14,HYP,Specificity,0.9059003051881994
DNN,14,HYP,F1 score,0.572992700729927
DNN,14,MI,Precision,0.5142857142857142
DNN,14,MI,Recall,0.4194915254237288
DNN,14,MI,Specificity,0.9535002554931017
DNN,14,MI,F1 score,0.4709141274238227
DNN,14,STTC,Precision,0.4701492537313433
DNN,14,STTC,Recall,0.3526315789473684
DNN,14,STTC,Specificity,0.9622828784119106
DNN,14,STTC,F1 score,0.40924092409240925
DNN,15,NORM,Precision,0.6939252336448598
DNN,15,NORM,Recall,0.95361380798274
DNN,15,NORM,Specificity,0.6812551610239471
DNN,15,NORM,F1 score,0.8073312472060795
DNN,15,CD,Precision,0.5931558935361216
DNN,15,CD,Recall,0.8825214899713467
DNN,15,CD,Specificity,0.8796951551442569
DNN,15,CD,F1 score,0.7176602924634421
DNN,15,HYP,Precision,0.46006389776357826
DNN,15,HYP,Recall,0.735
DNN,15,HYP,Specificity,0.9065515490096495
DNN,15,HYP,F1 score,0.572992700729927
DNN,15,MI,Precision,0.5142857142857142
DNN,15,MI,Recall,0.42081447963800905
DNN,15,MI,Specificity,0.9536423841059603
DNN,15,MI,F1 score,0.4715447154471545
DNN,15,STTC,Precision,0.47019867549668876
DNN,15,STTC,Recall,0.3526315789473684
DNN,15,STTC,Specificity,0.9623115577889447
DNN,15,STTC,F1 score,0.4107744107744108
DNN,16,NORM,Precision,0.6940814757878555
DNN,16,NORM,Recall,0.953953953953954
DNN,16,NORM,Specificity,0.681265206812652
DNN,16,NORM,F1 score,0.8073641670408621
DNN,16,CD,Precision,0.5954198473282443
DNN,16,CD,Recall,0.8835978835978836
DNN,16,CD,Specificity,0.8798235942668137
DNN,16,CD,F1 score,0.7177848775292864
DNN,16,HYP,Precision,0.46006389776357826
DNN,16,HYP,Recall,0.7351598173515982
DNN,16,HYP,Specificity,0.9066128218071681
DNN,16,HYP,F1 score,0.573170731707317
DNN,16,MI,Precision,0.5146198830409356
DNN,16,MI,Recall,0.42105263157894735
DNN,16,MI,Specificity,0.9536523929471032
DNN,16,MI,F1 score,0.47191011235955055
DNN,16,STTC,Precision,0.47183098591549294
DNN,16,STTC,Recall,0.3532608695652174
DNN,16,STTC,Specificity,0.9623115577889447
DNN,16,STTC,F1 score,0.4119601328903654
DNN,17,NORM,Precision,0.6940814757878555
DNN,17,NORM,Recall,0.9543568464730291
DNN,17,NORM,Specificity,0.6813804173354735
DNN,17,NORM,F1 score,0.8076052512449072
DNN,17,CD,Precision,0.5954631379962193
DNN,17,CD,Recall,0.8839285714285714
DNN,17,CD,Specificity,0.8803512623490669
DNN,17,CD,F1 score,0.717948717948718
DNN,17,HYP,Precision,0.4620253164556962
DNN,17,HYP,Recall,0.7354497354497355
DNN,17,HYP,Specificity,0.9066733567486202
DNN,17,HYP,F1 score,0.5743801652892562
DNN,17,MI,Precision,0.5146198830409356
DNN,17,MI,Recall,0.4218009478672986
DNN,17,MI,Specificity,0.9536659877800407
DNN,17,MI,F1 score,0.4727272727272727
DNN,17,STTC,Precision,0.47244094488188976
DNN,17,STTC,Recall,0.35428571428571426
DNN,17,STTC,Specificity,0.9623948540326571
DNN,17,STTC,F1 score,0.4126984126984127
DNN,18,NORM,Precision,0.6941634241245136
DNN,18,NORM,Recall,0.9547738693467337
DNN,18,NORM,Specificity,0.6814516129032258
DNN,18,NORM,F1 score,0.8076225045372051
DNN,18,CD,Precision,0.5958254269449715
DNN,18,CD,Recall,0.8840970350404312
DNN,18,CD,Specificity,0.8807542983915696
DNN,18,CD,F1 score,0.718192627824019
DNN,18,HYP,Precision,0.4624277456647399
DNN,18,HYP,Recall,0.7354497354497355
DNN,18,HYP,Specificity,0.9069069069069069
DNN,18,HYP,F1 score,0.5748031496062992
DNN,18,MI,Precision,0.5147058823529411
DNN,18,MI,Recall,0.4232558139534884
DNN,18,MI,Specificity,0.9536895674300254
DNN,18,MI,F1 score,0.4732824427480916
DNN,18,STTC,Precision,0.47540983606557374
DNN,18,STTC,Recall,0.3559322033898305
DNN,18,STTC,Specificity,0.9624248496993988
DNN,18,STTC,F1 score,0.4131147540983607
DNN,19,NORM,Precision,0.6944232238349886
DNN,19,NORM,Recall,0.9549266247379455
DNN,19,NORM,Specificity,0.6816693944353519
DNN,19,NORM,F1 score,0.8077945084145262
DNN,19,CD,Precision,0.595903165735568
DNN,19,CD,Recall,0.8842975206611571
DNN,19,CD,Specificity,0.8810958904109589
DNN,19,CD,F1 score,0.7186358099878197
DNN,19,HYP,Precision,0.4624624624624625
DNN,19,HYP,Recall,0.7355769230769231
DNN,19,HYP,Specificity,0.9069767441860465
DNN,19,HYP,F1 score,0.5748502994011976
DNN,19,MI,Precision,0.5174418604651163
DNN,19,MI,Recall,0.424
DNN,19,MI,Specificity,0.9538152610441767
DNN,19,MI,F1 score,0.4735376044568245
DNN,19,STTC,Precision,0.4772727272727273
DNN,19,STTC,Recall,0.35714285714285715
DNN,19,STTC,Specificity,0.9625561657513729
DNN,19,STTC,F1 score,0.41403508771929826
DNN,20,NORM,Precision,0.6947535771065183
DNN,20,NORM,Recall,0.9550561797752809
DNN,20,NORM,Specificity,0.681704260651629
DNN,20,NORM,F1 score,0.8078358208955224
DNN,20,CD,Precision,0.5961904761904762
DNN,20,CD,Recall,0.8848314606741573
DNN,20,CD,Specificity,0.8814573137574769
DNN,20,CD,F1 score,0.7186700767263428
DNN,20,HYP,Precision,0.4631268436578171
DNN,20,HYP,Recall,0.7357512953367875
DNN,20,HYP,Specificity,0.9070121951219512
DNN,20,HYP,F1 score,0.5753424657534246
DNN,20,MI,Precision,0.5180722891566265
DNN,20,MI,Recall,0.4252336448598131
DNN,20,MI,Specificity,0.9538847117794487
DNN,20,MI,F1 score,0.4748603351955307
DNN,20,STTC,Precision,0.4785714285714286
DNN,20,STTC,Recall,0.3575418994413408
DNN,20,STTC,Specificity,0.9626168224299065
DNN,20,STTC,F1 score,0.41496598639455784
DNN,21,NORM,Precision,0.6950742767787333
DNN,21,NORM,Recall,0.9552683896620279
DNN,21,NORM,Specificity,0.6817800167926112
DNN,21,NORM,F1 score,0.8079409048938134
DNN,21,CD,Precision,0.5964601769911504
DNN,21,CD,Recall,0.8850267379679144
DNN,21,CD,Specificity,0.8814855270344074
DNN,21,CD,F1 score,0.7187141216991964
DNN,21,HYP,Precision,0.4631268436578171
DNN,21,HYP,Recall,0.7368421052631579
DNN,21,HYP,Specificity,0.9071285140562249
DNN,21,HYP,F1 score,0.575591985428051
DNN,21,MI,Precision,0.5182926829268293
DNN,21,MI,Recall,0.42616033755274263
DNN,21,MI,Specificity,0.954133064516129
DNN,21,MI,F1 score,0.47493403693931396
DNN,21,STTC,Precision,0.4796747967479675
DNN,21,STTC,Recall,0.3595505617977528
DNN,21,STTC,Specificity,0.9627236580516899
DNN,21,STTC,F1 score,0.4154929577464789
DNN,22,NORM,Precision,0.6953541507996953
DNN,22,NORM,Recall,0.9553014553014553
DNN,22,NORM,Specificity,0.6817820206841687
DNN,22,NORM,F1 score,0.8079646017699115
DNN,22,CD,Precision,0.5970149253731343
DNN,22,CD,Recall,0.8852459016393442
DNN,22,CD,Specificity,0.8815860945138512
DNN,22,CD,F1 score,0.7188940092165899
DNN,22,HYP,Precision,0.46355685131195334
DNN,22,HYP,Recall,0.7372881355932204
DNN,22,HYP,Specificity,0.9074733096085409
DNN,22,HYP,F1 score,0.5761316872427984
DNN,22,MI,Precision,0.5182926829268293
DNN,22,MI,Recall,0.42857142857142855
DNN,22,MI,Specificity,0.9542450432130147
DNN,22,MI,F1 score,0.47619047619047616
DNN,22,STTC,Precision,0.4806201550387597
DNN,22,STTC,Recall,0.36046511627906974
DNN,22,STTC,Specificity,0.9627450980392157
DNN,22,STTC,F1 score,0.4161490683229814
DNN,23,NORM,Precision,0.6955503512880562
DNN,23,NORM,Recall,0.9553752535496958
DNN,23,NORM,Specificity,0.6818910256410257
DNN,23,NORM,F1 score,0.8081632653061225
DNN,23,CD,Precision,0.597165991902834
DNN,23,CD,Recall,0.8857142857142857
DNN,23,CD,Specificity,0.8818380743982495
DNN,23,CD,F1 score,0.7191011235955056
DNN,23,HYP,Precision,0.46357615894039733
DNN,23,HYP,Recall,0.7376237623762376
DNN,23,HYP,Specificity,0.9076385421867199
DNN,23,HYP,F1 score,0.5767790262172284
DNN,23,MI,Precision,0.5187165775401069
DNN,23,MI,Recall,0.42857142857142855
