predictor,n,diagnosis,score_fun,score
DNN,16,NORM,Recall,0.9793926247288504
DNN,16,NORM,Specificity,0.6437802907915994
DNN,16,NORM,F1 score,0.8029449978345604
DNN,16,CD,Precision,0.6614349775784754
DNN,16,CD,Recall,0.8846153846153846
DNN,16,CD,Specificity,0.9090909090909091
DNN,16,CD,F1 score,0.7645739910313901
DNN,16,HYP,Precision,0.5246478873239436
DNN,16,HYP,Recall,0.6825396825396826
DNN,16,HYP,Specificity,0.9324662331165583
DNN,16,HYP,F1 score,0.6013071895424836
DNN,16,MI,Precision,0.47058823529411764
DNN,16,MI,Recall,0.4377880184331797
DNN,16,MI,Specificity,0.9436619718309859
DNN,16,MI,F1 score,0.4635416666666667
DNN,16,STTC,Precision,0.4962962962962963
DNN,16,STTC,Recall,0.38219895287958117
DNN,16,STTC,Specificity,0.9640039447731755
DNN,16,STTC,F1 score,0.43962848297213625
DNN,17,NORM,Precision,0.6770007209805335
DNN,17,NORM,Recall,0.9794026776519053
DNN,17,NORM,Specificity,0.643801652892562
DNN,17,NORM,F1 score,0.8030575539568345
DNN,17,CD,Precision,0.6614785992217899
DNN,17,CD,Recall,0.885
DNN,17,CD,Specificity,0.9091409691629956
DNN,17,CD,F1 score,0.7651331719128329
DNN,17,HYP,Precision,0.5251798561151079
DNN,17,HYP,Recall,0.6836734693877551
DNN,17,HYP,Specificity,0.9326633165829146
DNN,17,HYP,F1 score,0.6016597510373444
DNN,17,MI,Precision,0.4731182795698925
DNN,17,MI,Recall,0.43859649122807015
DNN,17,MI,Specificity,0.943683409436834
DNN,17,MI,F1 score,0.463768115942029
DNN,17,STTC,Precision,0.5
DNN,17,STTC,Recall,0.3825136612021858
DNN,17,STTC,Specificity,0.9642507345739472
DNN,17,STTC,F1 score,0.44171779141104295
DNN,18,NORM,Precision,0.6772058823529412
DNN,18,NORM,Recall,0.9794238683127572
DNN,18,NORM,Specificity,0.6440957886044592
DNN,18,NORM,F1 score,0.803129074315515
DNN,18,CD,Precision,0.662
DNN,18,CD,Recall,0.8853333333333333
DNN,18,CD,Specificity,0.9091909741331866
DNN,18,CD,F1 score,0.7657992565055762
