predictor,n,diagnosis,score_fun,score
DNN,27,NORM,Recall,0.958171206225681
DNN,27,NORM,Specificity,0.6536585365853659
DNN,27,NORM,F1 score,0.7973799126637554
DNN,27,CD,Precision,0.5671378091872792
DNN,27,CD,Recall,0.8918205804749341
DNN,27,CD,Specificity,0.8652906029331885
DNN,27,CD,F1 score,0.697986577181208
DNN,27,HYP,Precision,0.48333333333333334
DNN,27,HYP,Recall,0.6973684210526315
DNN,27,HYP,Specificity,0.917910447761194
DNN,27,HYP,F1 score,0.5770750988142292
DNN,27,MI,Precision,0.5141242937853108
DNN,27,MI,Recall,0.43891402714932126
DNN,27,MI,Specificity,0.9527638190954774
DNN,27,MI,F1 score,0.47956403269754766
DNN,27,STTC,Precision,0.5641025641025641
DNN,27,STTC,Recall,0.3583815028901734
DNN,27,STTC,Specificity,0.9732408325074331
DNN,27,STTC,F1 score,0.44518272425249167
DNN,28,NORM,Precision,0.6781695423855963
DNN,28,NORM,Recall,0.9582089552238806
DNN,28,NORM,Specificity,0.6536624203821656
DNN,28,NORM,F1 score,0.7973969631236443
DNN,28,CD,Precision,0.568760611205433
DNN,28,CD,Recall,0.8918918918918919
DNN,28,CD,Specificity,0.8653217011995638
DNN,28,CD,F1 score,0.6981339187705817
DNN,28,HYP,Precision,0.483974358974359
DNN,28,HYP,Recall,0.697560975609756
DNN,28,HYP,Specificity,0.9181726907630522
DNN,28,HYP,F1 score,0.5774058577405857
DNN,28,MI,Precision,0.514792899408284
DNN,28,MI,Recall,0.43902439024390244
DNN,28,MI,Specificity,0.9528112449799196
DNN,28,MI,F1 score,0.47959183673469385
DNN,28,STTC,Precision,0.5645161290322581
DNN,28,STTC,Recall,0.358974358974359
DNN,28,STTC,Specificity,0.9732673267326732
DNN,28,STTC,F1 score,0.44528301886792454
DNN,29,NORM,Precision,0.6782287822878229
DNN,29,NORM,Recall,0.9583333333333334
DNN,29,NORM,Specificity,0.6537842190016103
DNN,29,NORM,F1 score,0.7978388113462405
DNN,29,CD,Precision,0.568904593639576
DNN,29,CD,Recall,0.8921052631578947
DNN,29,CD,Specificity,0.8653631284916201
DNN,29,CD,F1 score,0.6983050847457627
DNN,29,HYP,Precision,0.48398576512455516
DNN,29,HYP,Recall,0.6976744186046512
DNN,29,HYP,Specificity,0.9182044887780548
DNN,29,HYP,F1 score,0.5776892430278885
DNN,29,MI,Precision,0.5148514851485149
DNN,29,MI,Recall,0.43902439024390244
DNN,29,MI,Specificity,0.952863659401926
DNN,29,MI,F1 score,0.48
DNN,29,STTC,Precision,0.5648148148148148
DNN,29,STTC,Recall,0.3595505617977528
DNN,29,STTC,Specificity,0.9732673267326732
DNN,29,STTC,F1 score,0.445859872611465
DNN,30,NORM,Precision,0.678407350689127
