predictor,n,diagnosis,score_fun,score
DNN,13,MI,Recall,0.41350210970464135
DNN,13,MI,Specificity,0.9497716894977168
DNN,13,MI,F1 score,0.458628841607565
DNN,13,STTC,Precision,0.5169491525423728
DNN,13,STTC,Recall,0.35428571428571426
DNN,13,STTC,Specificity,0.967741935483871
DNN,13,STTC,F1 score,0.42657342657342656
DNN,14,NORM,Precision,0.6905901116427432
DNN,14,NORM,Recall,0.951974386339381
DNN,14,NORM,Specificity,0.6737357259380098
DNN,14,NORM,F1 score,0.8032490974729242
DNN,14,CD,Precision,0.6095617529880478
DNN,14,CD,Recall,0.8672086720867209
DNN,14,CD,Specificity,0.8902838427947598
DNN,14,CD,F1 score,0.7245283018867924
DNN,14,HYP,Precision,0.47586206896551725
DNN,14,HYP,Recall,0.671957671957672
DNN,14,HYP,Specificity,0.9195575666163901
DNN,14,HYP,F1 score,0.5682819383259912
DNN,14,MI,Precision,0.4972375690607735
DNN,14,MI,Recall,0.4155251141552511
DNN,14,MI,Specificity,0.949873417721519
DNN,14,MI,F1 score,0.46060606060606063
DNN,14,STTC,Precision,0.5190839694656488
DNN,14,STTC,Recall,0.35428571428571426
DNN,14,STTC,Specificity,0.9678058444774641
DNN,14,STTC,F1 score,0.42704626334519574
DNN,15,NORM,Precision,0.6907844630616908
DNN,15,NORM,Recall,0.9520408163265306
DNN,15,NORM,Specificity,0.6747769667477697
DNN,15,NORM,F1 score,0.8040780141843972
DNN,15,CD,Precision,0.6097560975609756
DNN,15,CD,Recall,0.8676056338028169
DNN,15,CD,Specificity,0.8902907295666483
DNN,15,CD,F1 score,0.7251995438996579
DNN,15,HYP,Precision,0.47651006711409394
DNN,15,HYP,Recall,0.6746411483253588
DNN,15,HYP,Specificity,0.9202825428859738
DNN,15,HYP,F1 score,0.5685884691848907
DNN,15,MI,Precision,0.5
DNN,15,MI,Recall,0.4158878504672897
DNN,15,MI,Specificity,0.9499007936507936
DNN,15,MI,F1 score,0.4606741573033708
DNN,15,STTC,Precision,0.5193798449612403
DNN,15,STTC,Recall,0.35714285714285715
DNN,15,STTC,Specificity,0.9678377041068777
DNN,15,STTC,F1 score,0.4280442804428044
DNN,16,NORM,Precision,0.6909937888198758
DNN,16,NORM,Recall,0.9524301964839711
DNN,16,NORM,Specificity,0.6747769667477697
DNN,16,NORM,F1 score,0.8040854224698236
DNN,16,CD,Precision,0.610655737704918
DNN,16,CD,Recall,0.8679245283018868
DNN,16,CD,Specificity,0.8902976846747519
DNN,16,CD,F1 score,0.7259786476868327
DNN,16,HYP,Precision,0.47678018575851394
DNN,16,HYP,Recall,0.6754385964912281
DNN,16,HYP,Specificity,0.9203853955375254
DNN,16,HYP,F1 score,0.5690376569037657
DNN,16,MI,Precision,0.5
DNN,16,MI,Recall,0.41630901287553645
DNN,16,MI,Specificity,0.9501259445843828
DNN,16,MI,F1 score,0.46112600536193027
DNN,16,STTC,Precision,0.52
DNN,16,STTC,Recall,0.3576158940397351
DNN,16,STTC,Specificity,0.9681116093672147
DNN,16,STTC,F1 score,0.4280701754385965
DNN,17,NORM,Precision,0.6909937888198758
DNN,17,NORM,Recall,0.952431289640592
DNN,17,NORM,Specificity,0.6754748142031379
DNN,17,NORM,F1 score,0.804251550044287
DNN,17,CD,Precision,0.6112185686653772
DNN,17,CD,Recall,0.8682795698924731
DNN,17,CD,Specificity,0.8904261206419479
DNN,17,CD,F1 score,0.7263922518159807
DNN,17,HYP,Precision,0.4785714285714286
DNN,17,HYP,Recall,0.67578125
DNN,17,HYP,Specificity,0.9205465587044535
DNN,17,HYP,F1 score,0.569620253164557
DNN,17,MI,Precision,0.5
DNN,17,MI,Recall,0.4189189189189189
DNN,17,MI,Specificity,0.9501495513459621
DNN,17,MI,F1 score,0.4619289340101523
DNN,17,STTC,Precision,0.5206611570247934
DNN,17,STTC,Recall,0.358695652173913
DNN,17,STTC,Specificity,0.9681274900398407
DNN,17,STTC,F1 score,0.4290657439446367
DNN,18,NORM,Precision,0.6910324039186134
