predictor,n,diagnosis,score_fun,score
DNN,19,STTC,Recall,0.40512820512820513
DNN,19,STTC,Specificity,0.9693069306930693
DNN,19,STTC,F1 score,0.48120300751879697
DNN,20,NORM,Precision,0.6463501063075833
DNN,20,NORM,Recall,0.9838220424671386
DNN,20,NORM,Specificity,0.5940032414910859
DNN,20,NORM,F1 score,0.7818021201413428
DNN,20,CD,Precision,0.5421487603305785
DNN,20,CD,Recall,0.9380281690140845
DNN,20,CD,Specificity,0.8436123348017621
DNN,20,CD,F1 score,0.6919917864476386
DNN,20,HYP,Precision,0.37719298245614036
DNN,20,HYP,Recall,0.8248847926267281
DNN,20,HYP,Specificity,0.8553427419354839
DNN,20,HYP,F1 score,0.5242718446601942
DNN,20,MI,Precision,0.48249027237354086
DNN,20,MI,Recall,0.5188679245283019
DNN,20,MI,Specificity,0.9369959677419355
DNN,20,MI,F1 score,0.5103448275862069
DNN,20,STTC,Precision,0.5658914728682171
DNN,20,STTC,Recall,0.40588235294117647
DNN,20,STTC,Specificity,0.9694280078895463
DNN,20,STTC,F1 score,0.48175182481751827
DNN,21,NORM,Precision,0.6470180305131762
DNN,21,NORM,Recall,0.9838220424671386
DNN,21,NORM,Specificity,0.5944
DNN,21,NORM,F1 score,0.7828693790149893
DNN,21,CD,Precision,0.542314335060449
DNN,21,CD,Recall,0.938375350140056
DNN,21,CD,Specificity,0.84375
DNN,21,CD,F1 score,0.6921397379912664
DNN,21,HYP,Precision,0.3773148148148148
DNN,21,HYP,Recall,0.8254716981132075
DNN,21,HYP,Specificity,0.8554095045500506
DNN,21,HYP,F1 score,0.524390243902439
DNN,21,MI,Precision,0.48333333333333334
DNN,21,MI,Recall,0.5196078431372549
DNN,21,MI,Specificity,0.9371807967313586
DNN,21,MI,F1 score,0.5104408352668214
DNN,21,STTC,Precision,0.5661764705882353
DNN,21,STTC,Recall,0.40641711229946526
DNN,21,STTC,Specificity,0.9695456814777833
DNN,21,STTC,F1 score,0.4825174825174825
DNN,22,NORM,Precision,0.6474358974358975
DNN,22,NORM,Recall,0.9838362068965517
DNN,22,NORM,Specificity,0.594488188976378
DNN,22,NORM,F1 score,0.7829030892932712
DNN,22,CD,Precision,0.5423452768729642
DNN,22,CD,Recall,0.9384236453201971
DNN,22,CD,Specificity,0.8438864628820961
DNN,22,CD,F1 score,0.692390139335477
DNN,22,HYP,Precision,0.3775280898876405
DNN,22,HYP,Recall,0.8256410256410256
DNN,22,HYP,Specificity,0.8556231003039514
DNN,22,HYP,F1 score,0.524390243902439
DNN,22,MI,Precision,0.484304932735426
DNN,22,MI,Recall,0.5205479452054794
DNN,22,MI,Specificity,0.9372151898734177
DNN,22,MI,F1 score,0.5107398568019093
DNN,22,STTC,Precision,0.5666666666666667
DNN,22,STTC,Recall,0.4074074074074074
DNN,22,STTC,Specificity,0.9696366351418616
DNN,22,STTC,F1 score,0.48366013071895425
DNN,23,NORM,Precision,0.6475988700564972
DNN,23,NORM,Recall,0.9838882921589689
DNN,23,NORM,Specificity,0.594896331738437
DNN,23,NORM,F1 score,0.7829457364341085
DNN,23,CD,Precision,0.5436893203883495
DNN,23,CD,Recall,0.9384615384615385
DNN,23,CD,Specificity,0.843956043956044
DNN,23,CD,F1 score,0.6925434116445353
DNN,23,HYP,Precision,0.3778280542986425
DNN,23,HYP,Recall,0.8256880733944955
DNN,23,HYP,Specificity,0.8557692307692307
DNN,23,HYP,F1 score,0.5244299674267101
DNN,23,MI,Precision,0.4845814977973568
DNN,23,MI,Recall,0.5210526315789473
DNN,23,MI,Specificity,0.9373420919656392
DNN,23,MI,F1 score,0.5110132158590308
DNN,23,STTC,Precision,0.5669291338582677
DNN,23,STTC,Recall,0.4074074074074074
DNN,23,STTC,Specificity,0.9696969696969697
DNN,23,STTC,F1 score,0.4838709677419355
DNN,24,NORM,Precision,0.6480716253443526
DNN,24,NORM,Recall,0.9839228295819936
DNN,24,NORM,Specificity,0.5950080515297906
DNN,24,NORM,F1 score,0.7831687419493345
DNN,24,CD,Precision,0.5437392795883362
DNN,24,CD,Recall,0.9384615384615385
DNN,24,CD,Specificity,0.8441629955947136
DNN,24,CD,F1 score,0.692929292929293
DNN,24,HYP,Precision,0.37819025522041766
DNN,24,HYP,Recall,0.8262910798122066
DNN,24,HYP,Specificity,0.8558513309894525
DNN,24,HYP,F1 score,0.5244444444444445
DNN,24,MI,Precision,0.4847161572052402
DNN,24,MI,Recall,0.5228426395939086
DNN,24,MI,Specificity,0.9374682257244534
DNN,24,MI,F1 score,0.5114155251141552
DNN,24,STTC,Precision,0.5669291338582677
DNN,24,STTC,Recall,0.40860215053763443
DNN,24,STTC,Specificity,0.9698169223156853
DNN,24,STTC,F1 score,0.4838709677419355
DNN,25,NORM,Precision,0.6480959097320169
DNN,25,NORM,Recall,0.9839357429718876
DNN,25,NORM,Specificity,0.5952960259529603
DNN,25,NORM,F1 score,0.7833827893175074
DNN,25,CD,Precision,0.5441412520064205
DNN,25,CD,Recall,0.9385474860335196
DNN,25,CD,Specificity,0.844311377245509
DNN,25,CD,F1 score,0.69327251995439
DNN,25,HYP,Precision,0.3786848072562358
DNN,25,HYP,Recall,0.8268398268398268
DNN,25,HYP,Specificity,0.8559063136456212
DNN,25,HYP,F1 score,0.5247524752475248
DNN,25,MI,Precision,0.4847161572052402
DNN,25,MI,Recall,0.5230769230769231
DNN,25,MI,Specificity,0.9375314861460957
DNN,25,MI,F1 score,0.5121293800539084
DNN,25,STTC,Precision,0.5681818181818182
DNN,25,STTC,Recall,0.4088397790055249
DNN,25,STTC,Specificity,0.96998031496063
DNN,25,STTC,F1 score,0.4850498338870432
DNN,26,NORM,Precision,0.6486111111111111
DNN,26,NORM,Recall,0.9840255591054313
DNN,26,NORM,Specificity,0.5963521015067407
DNN,26,NORM,F1 score,0.7834448160535117
DNN,26,CD,Precision,0.5441412520064205
DNN,26,CD,Recall,0.9391534391534392
DNN,26,CD,Specificity,0.8443473511742218
DNN,26,CD,F1 score,0.694006309148265
DNN,26,HYP,Precision,0.3789954337899543
DNN,26,HYP,Recall,0.8269230769230769
DNN,26,HYP,Specificity,0.8560567663456665
DNN,26,HYP,F1 score,0.5248713550600344
DNN,26,MI,Precision,0.4854771784232365
DNN,26,MI,Recall,0.5233644859813084
DNN,26,MI,Specificity,0.937658388241257
DNN,26,MI,F1 score,0.5123152709359606
DNN,26,STTC,Precision,0.5684931506849316
DNN,26,STTC,Recall,0.40993788819875776
DNN,26,STTC,Specificity,0.97
DNN,26,STTC,F1 score,0.4854368932038835
DNN,27,NORM,Precision,0.648686030428769
DNN,27,NORM,Recall,0.9840478564307079
DNN,27,NORM,Specificity,0.5965488907148726
